Código;Programa;Instituição de Ensino;Área de Avaliação;Área Básica;Situação;Modalidade;ME;DO;MP;DP
28001010043P3;GERENCIAMENTO E TECNOLOGIA AMBIENTAL NO PROCESSO PRODUTIVO;UNIVERSIDADE FEDERAL DA BAHIA;INTERDISCIPLINAR                                  ;ENGENHARIA/TECNOLOGIA/GESTÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
33092010009P7;Gestão Ambiental e Sustentabilidade;UNIVERSIDADE NOVE DE JULHO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
40002012035P8;GESTÃO DA INFORMAÇÃO;UNIVERSIDADE ESTADUAL DE LONDRINA;COMUNICAÇÃO E INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
33009015081P4;Gestão de Políticas e Organizações Públicas;UNIVERSIDADE FEDERAL DE SÃO PAULO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
25016016001P0;GESTÃO DE POLÍTICAS PÚBLICAS;FUNDACAO JOAQUIM NABUCO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
40002012036P4;GESTÃO DE SERVIÇOS DE SAÚDE;UNIVERSIDADE ESTADUAL DE LONDRINA;SAÚDE COLETIVA                                    ;SAÚDE COLETIVA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33160015001P1;GESTÃO DE TECNOLOGIA E INOVAÇÃO EM SAÚDE;INSTITUTO SÍRIO-LIBANÊS DE ENSINO E PESQUISA;SAÚDE COLETIVA                                    ;SAÚDE COLETIVA;DESATIVADO ;PROFISSIONAL;-;-;-;-
52002012003P2;GESTÃO DO PATRIMÔNIO CULTURAL;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;ANTROPOLOGIA / ARQUEOLOGIA                        ;ANTROPOLOGIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
31006019007P4;GESTÃO DO TRABALHO PARA A QUALIDADE DO AMBIENTE CONSTRUÍDO;UNIVERSIDADE GAMA FILHO;INTERDISCIPLINAR                                  ;ENGENHARIA/TECNOLOGIA/GESTÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
31011012007P4;GESTÃO EMPRESARIAL;FUNDAÇÃO GETÚLIO VARGAS ( RJ );ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
31011012008P0;GESTÃO EMPRESARIAL;FUNDAÇÃO GETÚLIO VARGAS ( RJ );ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
33127018001P9;GESTÃO INTEGRADA EM SAÚDE DO TRABALHO E MEIO AMBIENTE;CENTRO UNIVERSITÁRIO SENAC;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;PROFISSIONAL;-;-;-;-
30015014001P9;GESTÃO SOCIAL, EDUCAÇÃO E DESENVOLVIMENTO REGIONAL;CENTRO UNIVERSITÁRIO VALE DO CRICARÉ;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;PROFISSIONAL;-;-;-;-
52002012009P0;GESTÃO,PESQUISA E DESENVOLVIMENTO EM TECNOLOGIA FARMACÊUTICA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;FARMÁCIA                                          ;FARMÁCIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
40004015015P0;HISTÓRIA;UNIVERSIDADE ESTADUAL DE MARINGÁ;HISTÓRIA                                          ;HISTÓRIA;DESATIVADO ;ACADÊMICO;-;-;-;-
51001012009P1;HISTÓRIA;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;HISTÓRIA                                          ;HISTÓRIA;DESATIVADO ;ACADÊMICO;-;-;-;-
22003010020P6;HISTÓRIA E CULTURAS;UNIVERSIDADE ESTADUAL DO CEARÁ;HISTÓRIA                                          ;HISTÓRIA;DESATIVADO ;ACADÊMICO;-;-;-;-
10001018015P6;História e Estudos Culturais;UNIVERSIDADE FEDERAL DE RONDÔNIA;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017073P3;HISTÓRIA ECONÔMICA;UNIVERSIDADE ESTADUAL DE CAMPINAS;ECONOMIA                                          ;HISTÓRIA ECONÔMICA;DESATIVADO ;ACADÊMICO;-;-;-;-
41001010063P1;IMPLANTODONTIA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;ODONTOLOGIA                                       ;ODONTOLOGIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
42041015005P8;Inclusão Social;UNIVERSIDADE FEEVALE;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;ACADÊMICO;-;-;-;-
42041015002P9;INCLUSÃO SOCIAL E ACESSIBILIDADE;UNIVERSIDADE FEEVALE;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;PROFISSIONAL;-;-;-;-
